OBJID,RA,DEC,REDSHIFT,P_ELLIPTICAL,P_SPIRAL,UMAG,GMAG,RMAG,IMAG,ZMAG,LOG_MASS,R90_ARCSEC,AXIAL_RATIO,LOCAL_DENSITY,NEARCLUSTER_DIST,NEARCLUSTER_MASS
587732702869389438,168.2464576,7.42476163,0.0482331,0.49970496,0.47047147,-18.63054657,-20.12701607,-20.86438942,-21.21678543,-21.46961975,10.49572468,9.58736706,0.605914,-4.57E-02,22.64151192,9.16E+13
588848900996202632,202.3378839,0.74968504,0.0792465,0.85152775,0.10372916,-19.3594532,-21.11460876,-21.8470192,-22.18361092,-22.41506386,10.88824749,10.34204006,0.738859,9.03E-01,0.19193968,1.72E+13
587732134308610201,170.5622966,50.74233458,0.0485706,0.0735326,0.92646742,-18.97533989,-20.15349388,-20.75279427,-21.03325462,-21.22867393,10.20118046,9.18209743,0.942105,-2.78E-01,23.62543488,3.42E+14
588015508196491318,1.92026658,-0.78768364,0.0735443,0.17340361,0.82659638,-18.82026672,-20.08205795,-20.74369431,-21.07135773,-21.28804588,10.36350727,6.16306162,0.54393923,9.83E-01,0.42712456,2.41E+13
587736547385868648,227.5841636,6.18144943,0.0527816,0.63520759,0.32046878,-18.32404327,-19.94137192,-20.66810417,-20.98240852,-21.23725319,10.41188717,5.64603376,0.69709933,-1.32E-01,-999,-9.99E+02
587738947733094738,122.2655451,21.368122,0.0449414,0.05591613,0.89558315,-19.00207138,-20.05332565,-20.43749237,-20.47214699,-20.56867409,9.86699772,10.01154232,0.92362165,-7.44E-01,20.44413376,2.81E+14
587738952563294277,191.437936,37.82304607,0.0524408,0.12202515,0.71430922,-19.45292664,-20.51905632,-20.92897987,-21.05292511,-21.18638611,10.09571934,7.55997944,0.69319701,-4.78E-01,52.66154099,4.24E+13
588011216987619466,203.3054698,60.05652949,0.073042,0.01142366,0.97159582,-20.33081627,-21.58552551,-22.22125816,-22.52079773,-22.75226784,10.97294426,11.47207642,0.77133864,1.01E+00,0.0000002,3.42E+13
588017948809494699,167.5202479,41.4039685,0.0757292,0.32634801,0.60103822,-18.41944504,-19.99715233,-20.70872307,-21.01739502,-21.24656487,10.42950439,6.28230953,0.68528616,6.08E-01,1.88934195,1.51E+14
587739607561797716,206.4167279,29.56333703,0.0759337,0.93491417,0.06508565,-19.66661453,-21.58169556,-22.35028839,-22.71512794,-22.92709351,11.09473228,10.06917953,0.94368547,-4.19E-02,-999,-9.99E+02
587738410335273108,173.2952425,14.50914599,0.0837386,0.5857656,0.21166678,-18.27078438,-19.75538063,-20.48872375,-20.81786537,-21.07492828,10.31306362,3.3621943,0.78892094,7.72E-01,0.36925671,5.49E+14
588011218601771153,218.7427049,58.08944671,0.0402552,0.33527398,0.66472602,-18.66487122,-20.10128021,-20.72097397,-21.01213264,-21.24487877,10.32223129,9.44116974,0.55005276,-1.8E-01,17.66344643,1.31E+14
588848900432461832,140.9248246,0.32467681,0.0734615,0.80509585,0.15830722,-19.26538277,-20.95835876,-21.77854347,-22.04062271,-22.34360313,10.85105133,10.77552032,0.81693286,-4.19E-01,46.03859329,6.25E+13
587735044142858774,116.2297069,20.49734143,0.0839916,0.24356209,0.69468313,-19.85167313,-20.89226341,-21.42350006,-21.66140366,-21.83218575,10.38675308,6.39743662,0.76876748,-3.74E-01,57.81174469,5.84E+13
587738948821188818,155.4540727,37.3027943,0.0534329,0.04772541,0.87541562,-19.06414223,-19.92853737,-20.21080399,-20.25551987,-20.30921555,9.76099491,9.87298965,0.58077294,-2.83E-01,6.30417824,2.35E+14
587731887344386385,119.3167207,33.7196309,0.0708974,0.00315378,0.9968462,-19.23630524,-20.24027252,-20.41066551,-20.41969299,-20.45775223,9.78026104,6.77264643,0.63770247,2.98E-01,3.65630054,6.54E+13
588298663574896726,188.91064,47.75742164,0.0303218,0.90322578,0.06451613,-18.6990242,-20.49598122,-21.25895882,-21.65031052,-21.92235756,10.62471104,10.21327496,0.47984558,9.58E-01,56.66352463,2.92E+13
587739296162250957,167.5216495,34.3987095,0.0791841,0.64150941,0.26415089,-18.875494,-20.49180603,-21.21751213,-21.54321671,-21.80476761,10.606987,3.54213357,0.44842786,8.45E-01,12.36242771,7.68E+13
588013383816118387,178.3624057,52.7529674,0.0713674,0.9140327,0.04764518,-19.7742691,-21.48248672,-22.24188232,-22.63252258,-22.82412148,11.04888344,10.51546097,0.614622,1.1E+00,0.34042028,1.9E+14
587722981748834403,199.983987,-1.15391099,0.0731313,0.18664429,0.71319294,-18.92861938,-20.02939987,-20.55277443,-20.78807449,-21.0039444,10.04846668,4.67074394,0.61043346,-7.18E-01,8.11024475,4.13E+14
588017114514259992,206.330188,44.78044821,0.0620237,0.20934542,0.57549948,-19.39719391,-20.302351,-20.66536903,-20.78187752,-20.95108795,9.77091694,6.86760902,0.86518925,5.78E-01,2.06622076,1.94E+13
588297865266856083,175.9415846,47.94543312,0.0727277,0.19397317,0.63009143,-19.01929665,-20.21386337,-20.78172302,-21.03849792,-21.25871086,10.29460144,6.7836256,0.50314438,-1.07E-01,26.39179611,1.06E+14
587739610238681146,186.6571587,33.51264971,0.070099,0.41782176,0.44816285,-19.04609489,-20.51243401,-21.21848488,-21.52733994,-21.76074982,10.59854698,7.04739618,0.8206324,-4.12E-01,-999,-9.99E+02
587733410455880032,240.3540911,38.45238866,0.0744139,0.14707515,0.72593254,-19.45223045,-20.28380585,-20.63421822,-20.7583847,-20.95419312,9.81797981,5.52282143,0.89959288,-8.65E-01,30.54231071,1.86E+15
587733399185457462,249.4347831,32.28473477,0.0757795,0.03523035,0.96476966,-18.90304947,-19.94700813,-20.39797974,-20.59660912,-20.82470703,9.9742775,5.56512308,0.46955827,-1.34E+00,27.41844368,1.86E+15
587741603100295293,170.7110153,27.71798953,0.0544655,0.01159789,0.96507078,-18.39241409,-19.71558189,-20.25169182,-20.49137306,-20.67974472,10.14006519,10.01737881,0.25826162,4.45E-01,-999,-9.99E+02
587724233176907902,15.65956341,15.16850934,0.0396921,0.88845193,0.11154809,-18.65198326,-20.1723938,-20.90252495,-21.24134827,-21.4853344,10.48395157,8.89567375,0.75475031,-4.29E-01,15.00854301,2.28E+14
587735666379784302,213.0961007,54.54070823,0.041561,0.17649937,0.82350063,-18.58695984,-19.9301548,-20.64796257,-21.05080223,-21.1713829,10.36241817,13.99397182,0.28911409,5.77E-01,1.72004128,1.21E+14
588010360159207599,178.1972728,5.70589284,0.0800381,0.13572706,0.86427289,-19.47374153,-21.16057968,-21.85302353,-22.16481972,-22.3526268,10.86829376,10.35182953,0.4630608,7.18E-01,1.57180011,8.32E+13
587739706884489629,242.1168307,16.85659718,0.0390755,1,0,-18.9597168,-20.62657547,-21.39063072,-21.75656128,-22.01512909,10.71108055,9.87354851,0.6994285,5.59E-02,-999,-9.99E+02
587725550125711555,130.1468698,52.62398091,0.0829576,0.59515673,0.28191403,-18.27130699,-20.10233498,-20.8838501,-21.25923347,-21.57509995,10.52997971,3.37219143,0.72866225,-7.44E-01,25.6125679,1.62E+14
587739302602014794,172.7882364,33.52295893,0.0739144,0.0649616,0.90516466,-19.60470963,-20.7883091,-21.36901474,-21.62936974,-21.82530022,10.54653358,8.85015488,0.34467262,-1.1E+00,-999,-9.99E+02
587734304339722408,330.520117,-0.38230767,0.0736756,0.03495173,0.96504825,-19.00763512,-20.62115479,-21.42086792,-21.83924675,-22.15115356,10.72317028,9.18721962,0.32430616,-1.36E+00,48.19124985,1.66E+14
587738616484987055,159.5740219,34.34750203,0.058308,0.92179066,0.07820935,-18.60992432,-20.20471001,-20.94878197,-21.29700279,-21.49037933,10.50993443,6.36254263,0.89717501,-4.98E-01,26.55076599,2.35E+14
588009367474995244,144.1734684,55.93881706,0.0642165,0.84754932,0.12216183,-19.19756508,-20.94197845,-21.7291317,-22.11073494,-22.34922028,10.82150841,9.44442463,0.85007465,-5.9E-01,30.71630669,1.75E+14
587732701778935872,130.0054584,3.69070531,0.0630482,0.7316556,0.19081931,-19.4017086,-20.89751244,-21.5922451,-21.91490746,-22.18012238,10.72342873,8.98652267,0.6573438,-1.2E-01,32.53321838,9.75E+13
588848899397189656,228.7977667,-0.54766851,0.0777429,0.90948743,0.0730001,-19.73652267,-21.38071442,-22.14133835,-22.49619293,-22.7679348,11.01897049,10.94087601,0.91728848,-6.49E-01,30.54714012,7.25E+13
588017627228799063,183.8951369,45.60208921,0.056269,0.14525232,0.85474759,-18.89491653,-20.14142799,-20.76527214,-21.05802727,-21.29621506,10.3322916,7.80391455,0.58087695,-6.05E-01,27.82702065,4.24E+13
587725475492724853,155.9046085,62.86630094,0.0530935,0.31872517,0.64487958,-18.69584656,-20.45730972,-21.17895126,-21.52001762,-21.76827431,10.61640739,7.6528492,0.52136999,-8.98E-01,36.23180389,1.03E+14
588017571390095595,202.6303245,12.51951961,0.0434093,0.06934455,0.84333128,-19.11324692,-20.70070267,-21.35725784,-21.67786598,-21.79813766,10.66345596,13.47825241,0.6636489,3.28E-01,78.99803925,2.02E+14
587729159508590776,206.8988726,5.05729876,0.0792513,0.1323272,0.77780175,-19.08917236,-19.98270798,-20.38888359,-20.54474831,-20.41384315,9.8470459,5.01891756,0.69005734,2.64E-01,1.88264167,1.44E+14
587739809950138571,214.0268216,23.98506855,0.0793764,0.55658883,0.34981081,-18.47159767,-20.10743141,-20.7466507,-20.98011017,-21.14793777,10.36751652,4.91827059,0.91507614,-7.61E-01,-999,-9.99E+02
587736586038411371,215.3279795,38.88270877,0.081715,0.70974606,0.12600605,-18.01274109,-19.72661972,-20.50959587,-20.88020515,-21.17824364,10.36754322,2.74028563,0.8222903,-1.34E-01,10.16930103,9.44E+13
588848899366518990,158.8428376,-0.43407387,0.0834168,0.31993854,0.68006146,-18.98339844,-19.89584351,-20.36010933,-20.54063034,-20.65893555,10.13638687,6.08324242,0.73482949,4.21E-01,40.35604477,8.09E+13
587739381522759697,213.889769,31.87441768,0.0820451,0.39356828,0.34275505,-18.78403664,-19.81647682,-20.26923752,-20.42789459,-20.55529976,9.83883858,3.2674396,0.7518118,-4.1E-01,-999,-9.99E+02
587726015607341151,183.441974,2.81151653,0.0731057,0.05978874,0.1170282,-20.17009735,-21.05075073,-21.53298569,-21.76201248,-21.95170593,10.42540646,9.75292587,0.74892151,4.04E-01,0.08831643,3.79E+13
587733081341952129,154.7578726,51.48093009,0.0754776,0.41676083,0.47775114,-12.88289452,-20.21115685,-20.81706047,-21.07243919,-21.30285454,10.34912205,5.11844873,0.62451273,5.83E-01,20.28488159,6.74E+13
587725773458964760,120.613717,44.5942624,0.0746009,0,1,-17.98021889,-19.90080833,-20.52766418,-20.78242874,-21.17033195,10.33618069,7.83061314,0.31345886,1.21E-01,25.0492878,6.93E+13
587735344262348804,143.1279245,9.64320405,0.0743504,0.44501427,0.29493502,-18.8728714,-20.44458008,-21.3127594,-21.5698204,-21.87363052,10.67737198,6.99933338,0.69849306,1.15E+00,0.33331743,3.04E+14
587731499725684875,166.4556334,55.78174171,0.0656794,0.0625,0.9375,-19.21278763,-20.66059303,-21.25971222,-21.49107742,-21.53882217,10.52688026,9.57526207,0.85319036,8.43E-01,18.1604805,2.97E+14
5.87735E+17,130.2974144,7.54021232,0.0636821,0.70579165,0.03852551,-18.29478836,-20.30035973,-21.01584816,-21.28331947,-21.67881393,10.53160954,9.60010338,0.62751365,-1.16E+00,13.61275005,9.75E+13
587732134304415836,156.3422873,47.88758639,0.0625772,0.68083197,0.23245659,-18.11469078,-19.9854126,-20.73888397,-21.08469391,-21.37869644,10.4336195,6.59813213,0.9007324,8.77E-01,0.38600561,1.18E+14
587726879413829948,320.9343556,-6.42083352,0.0517055,0,1,-19.73162079,-20.67834663,-21.01279259,-21.07771492,-21.12956238,10.03548908,8.67549515,0.93827111,-8.96E-01,25.13168144,7.95E+13
588017979974680657,208.3291883,38.56909797,0.0616214,0.49836016,0.48169661,-19.06285477,-20.53959465,-21.26029396,-21.60860252,-21.83908653,10.62059307,7.57407045,0.5076654,-2.09E-01,6.23767853,4.07E+13
587724197205573681,18.80244314,13.46428197,0.0596881,1,0,-19.93401527,-21.97918701,-22.76698112,-23.14551544,-23.41144753,11.26816273,16.84937096,0.94999754,6.16E-01,0.07386882,4.4E+13
587725503946162472,255.8408555,60.77038532,0.0687005,0.17256506,0.64917481,-19.13820839,-19.94567108,-20.25212288,-20.34047318,-20.41447067,9.69453907,5.90265322,0.86449742,-1.25E-01,19.60203743,1.58E+15
587739304757624919,195.4541096,35.38398014,0.0669831,0.42107883,0.39520067,-18.78697395,-19.98744583,-20.5925827,-20.89809036,-21.13887024,10.17872334,4.2536335,0.91064066,-6.95E-01,-999,-9.99E+02
587725816953110748,200.1513447,66.27294922,0.064802,0.67218977,0.29403237,-19.39718819,-20.88843918,-21.64147568,-21.99573135,-22.23910713,10.8091898,9.54025078,0.87309879,9.43E-01,2.62076068,3.58E+13
587735241177956557,138.487049,34.80920736,0.0634996,0.54372048,0.39959967,-18.79374504,-20.10905457,-20.74743462,-21.0484314,-21.29015923,10.38611412,4.62882566,0.87518108,-3.98E-01,23.68233109,1.07E+14
588018055650017496,215.3784821,48.34259251,0.0705813,0.93172455,0.05263732,-19.03286743,-20.65721512,-21.41153526,-21.77070427,-22.049366,10.70758152,6.37846041,0.67293119,7.81E-01,0.8469218,6.1E+14
588017979437613244,207.658188,38.28556372,0.0549925,0.05816536,0.94183463,-18.33385277,-19.59048843,-20.35646629,-20.75174332,-21.04678917,10.27436924,6.78858709,0.41681975,-9.52E-01,44.70864868,4.07E+13
587739608625119368,178.7588183,32.07466676,0.0310366,0.03679974,0.93810678,-18.98044586,-20.09730148,-20.56935692,-20.8132019,-20.85349083,10.03460217,11.35687447,0.7283808,-4.15E-01,89.3160553,7.09E+12
587738568701837418,180.9995517,14.42974211,0.0666787,0.01478814,0.98521185,-19.89397812,-21.14911652,-21.7438221,-22.02145576,-22.20655251,10.77038574,9.61986732,0.59457326,-7.59E-01,19.80834961,3.9E+13
588017604138303604,156.7392166,40.79524441,0.0639709,0.09257533,0.85480595,-18.9917984,-19.95236015,-20.33883095,-20.4546566,-20.51416588,9.84740925,5.68334246,0.62817103,-2.92E-01,19.14901733,6.57E+14
587731511538090086,32.59099885,-0.90956682,0.0679456,0.642551,0.2124406,-18.44352913,-19.7054882,-20.36594963,-20.69018173,-20.92712212,10.09469414,3.58975005,0.69259119,-7.14E-01,48.32508087,3.55E+14
588017720110350459,191.6288397,41.67054981,0.0657947,0,1,-18.61213493,-19.7559185,-20.4280014,-20.73064995,-21.09426498,10.24841404,8.17412472,0.49381351,-6.41E-01,26.02287102,5.76E+14
587741567660720252,155.3604087,28.99017262,0.0750497,0.07952937,0.88420546,-19.90494156,-21.14208603,-21.72969055,-22.03629112,-22.19582176,10.71294498,7.96870518,0.51943064,-7.11E-01,-999,-9.99E+02
587728948510261300,149.0197334,-0.23984738,0.082031,0.21489786,0.64980298,-19.24975777,-20.56623077,-21.20239258,-21.37465858,-21.67168617,10.4304924,5.99513483,0.73394769,6.59E-01,11.12190056,1.23E+14
587742773479211088,166.3830124,15.8458075,0.0680384,0.31900701,0.68099296,-18.49781609,-20.28660774,-21.05961037,-21.41900826,-21.75378227,10.61176872,4.60103512,0.38069141,-4.45E-01,-999,-9.99E+02
587727179549048889,59.55493785,-5.73597175,0.0679096,0.15949585,0.84050417,-18.12863731,-19.58556175,-20.20363045,-20.45342255,-20.6349926,10.08129692,3.97777414,0.35318094,1.48E-01,1.14341867,9.37E+13
588017625616285837,177.9692671,43.94704807,0.0702881,0.20490073,0.43673837,-18.31860924,-19.63291931,-20.36455536,-20.69219589,-20.96195412,10.22200298,5.39837885,0.72533107,1.01E+00,0.90175509,6.86E+13
587741422176698466,134.5218256,22.77609861,0.0369506,0.97058833,0,-19.40727425,-21.1383934,-21.93192101,-22.32895279,-22.53812027,10.92422867,17.40899658,0.75615746,-4.6E-01,-999,-9.99E+02
587732578843623437,152.9577008,6.82901875,0.0777979,0.16335399,0.39246804,-19.05042648,-20.11371994,-20.69436646,-20.95832253,-21.13388634,10.00819588,5.84436226,0.81526762,-1.88E-01,33.91387177,7.11E+13
587736586044113266,230.1929129,33.47065176,0.0788265,0.74193549,0,-17.66368675,-19.45502663,-20.22723007,-20.59752274,-20.86769485,10.25880814,2.88393712,0.85882181,9.43E-01,0.70847946,2.54E+14
588017702396231717,186.024307,11.46570571,0.0638431,0.67650813,0.32349187,-18.79710007,-20.48464394,-21.23225975,-21.56941414,-21.83587265,10.64386368,5.91023064,0.73522103,1.6E-01,17.6123333,2.89E+13
587733604804067472,246.4111426,40.0988235,0.0325908,0.19025071,0.75418705,-18.79961395,-20.38261414,-21.04102135,-21.34346008,-21.51532555,10.51292515,10.30915642,0.51644695,4.13E-01,57.49862289,1.08E+14
587741817325289572,164.4360559,24.19510702,0.0408516,0.35714293,0.60714293,-18.26204491,-19.96369171,-20.70066833,-21.06214333,-21.32602501,10.42446232,5.54699278,0.53633338,-4.89E-02,-999,-9.99E+02
587734622699192582,117.9490381,23.07709416,0.0770154,0.7951293,0.14934295,-19.30840874,-21.02885628,-21.77166557,-22.12768173,-22.3854847,10.87047482,9.45071125,0.73990571,3.28E-01,45.20071793,5.84E+13
587738948282024072,149.4752282,35.21505301,0.0784833,0.08437837,0.85813844,-19.29458237,-20.67053986,-21.42691231,-21.79758263,-22.11018944,10.69637585,7.9865675,0.30120635,-1.12E+00,31.70206642,6.57E+14
587738197190639848,122.1356902,57.02031886,0.068601,0.03571429,0.96428567,-19.06403542,-20.90842819,-21.62618256,-21.9105072,-22.33650398,10.85318851,11.12299347,0.27786109,-7.74E-01,28.87827492,2.05E+14
587722981742215305,184.9442487,-1.1999436,0.0848664,0.54873562,0.36322546,-19.90262032,-21.09107399,-21.64933968,-21.90287781,-22.14640808,10.55383492,6.4960928,0.66286623,-7.53E-01,26.84575844,6.63E+14
588017979451965707,242.7898844,24.63048308,0.0845321,0.72061425,0.25172469,-18.89625359,-20.46417999,-21.17079735,-21.46741676,-21.70256424,10.58712292,5.80726767,0.77590853,-7.57E-01,10.74818707,1.86E+15
587732578308915401,157.9765671,6.78222451,0.0357658,0.03566292,0.93348897,-18.73395538,-20.08270836,-20.70249939,-21.0098896,-21.20589256,10.31364155,11.04121685,0.6522404,-2.24E-01,34.73223877,1.12E+14
587739706335756401,214.4405618,25.62256021,0.0772681,0.59510857,0.23128852,-18.28739548,-20.11125565,-20.91970062,-21.28197289,-21.57987976,10.53596973,4.55433702,0.68942821,-3.31E-01,-999,-9.99E+02
587741489291526254,151.8208781,24.97965117,0.0750258,0.73792201,0.19481827,-19.49690819,-21.07341957,-21.79442215,-22.13266945,-22.40896606,10.83938026,8.2797842,0.80897105,1.32E+00,-999,-9.99E+02
588010879295553735,179.1209507,5.00191687,0.0782332,0.1774168,0.72206181,-19.45691299,-20.38172531,-20.80202293,-20.94235992,-20.82340431,10.02990246,8.79977798,0.69822723,8.8E-01,0.33553132,2.64E+14
587730817364525201,343.1685895,-9.1670847,0.0816152,0.07257234,0.86897916,-19.382658,-20.65304947,-21.3680439,-21.73455048,-22.04133797,10.64785671,7.25883675,0.45703495,-3.62E-01,13.39697647,8.68E+13
587739504475963561,201.0840895,30.50905816,0.0476159,0.49657661,0.47261706,-18.8973999,-20.54963112,-21.32444572,-21.68812752,-21.94921875,10.67914963,9.26185608,0.57545102,4.42E-01,53.83774948,3.22E+13
587739721901080652,193.8555988,30.69594515,0.0844912,0.42491019,0.5334776,-19.01643944,-20.71043587,-21.49235153,-21.85130692,-22.11989594,10.75946236,5.65886116,0.44489771,1.15E-01,-999,-9.99E+02
587735696987455656,212.8518239,54.90232727,0.0809038,0.34904376,0.46078053,-18.45558167,-19.76213837,-20.38838387,-20.6846981,-20.95682335,10.17580032,3.96726584,0.8388567,3.3E-01,17.8257103,7.51E+13
588010359614537749,160.3042678,4.88137447,0.0676525,0.07167854,0.83569998,-18.78788185,-20.02564621,-20.54240799,-20.78151512,-20.98434639,10.11371422,5.90243769,0.38694826,3.38E-01,0.12888183,4.79E+13
587736808298512515,200.4139087,14.0665989,0.075226,0.22764455,0.66790593,-19.83298492,-21.18041992,-21.80526161,-22.06270981,-22.29355049,10.76894569,7.18153954,0.86987573,-5.86E-01,-999,-9.99E+02
587741386735616083,120.0884742,14.78184126,0.0466776,0,1,-18.73715591,-20.66200447,-21.39789391,-21.84005165,-22.05115318,10.70618725,17.15696526,0.20505102,-3.6E-01,-999,-9.99E+02
587735694843772932,223.9938495,49.35708894,0.0760643,0.25402167,0.63082808,-19.30271912,-20.31619072,-20.80314636,-21.0021286,-21.18347549,10.04643154,4.94038248,0.8496148,4.58E-01,7.76549673,2.5E+13
588017712050798767,215.731612,47.80243459,0.0716121,0.05349174,0.94650829,-19.04089928,-20.09140396,-20.59118462,-20.8061657,-20.97882462,10.02393341,5.00680161,0.82039547,1.24E+00,1.05890596,8.49E+13
587724231564001389,10.10376163,14.08860342,0.0797761,0.03888219,0.9611178,-19.49253845,-20.61779976,-21.23031235,-21.51977539,-21.7063942,10.54248333,8.54165173,0.69781846,-3.16E-01,7.08212185,3.94E+14
588848900445175964,170.0042701,0.2847445,0.0729209,0.74545449,0.2,-18.3035202,-20.10887146,-20.83838081,-21.17862129,-21.44192314,10.47076702,3.51522684,0.68789476,1.12E+00,7.38121748,2.84E+14
587731889504452739,180.2719737,56.38088943,0.0626001,0.7015292,0.19499791,-17.74839211,-19.44584465,-20.19173431,-20.54680634,-20.73545265,10.2289505,4.42943573,0.67871583,9.18E-01,1.18721461,3.64E+14
587734623786893484,148.683086,42.34635283,0.0820085,0.95647681,0.04352319,-19.97870064,-21.7274704,-22.5089035,-22.89317322,-23.16919327,11.16841316,9.5267868,0.82594573,4.01E-02,34.70699692,6.57E+14
587734690889138424,140.1824098,7.01901139,0.0784292,0.4054563,0.53538316,-17.6856823,-19.65436554,-20.55586815,-20.99023438,-21.37007332,10.4116497,3.19031811,0.42208782,3.18E-01,1.75993967,4.71E+13
587731680649019647,119.945019,31.4831345,0.0449463,0.06367594,0.91615939,-18.77183151,-19.85071373,-20.23610306,-20.36853981,-20.3115387,9.88405895,11.386693,0.33170199,-7.05E-01,27.54337883,3.25E+14
587725816424890577,235.2952624,55.57691492,0.0483709,0.11350126,0.88649875,-18.43577385,-19.68497849,-20.31798553,-20.63071251,-20.86574745,10.19088459,7.22043562,0.40500382,-4.8E-02,23.9211216,8.77E+12
587739811032989792,235.5437781,18.56388869,0.0722302,0.11899219,0.88100797,-18.19744301,-19.90691376,-20.67530632,-21.0313797,-21.32948303,10.41213799,4.45333195,0.3478007,5.49E-01,-999,-9.99E+02
587726031184527537,202.2027816,1.25650006,0.0786683,0.68012404,0.24485084,-18.73506165,-20.22498512,-20.95286942,-21.3032589,-21.56210709,10.50439262,4.07273626,0.76052868,3.2E-01,0.84552503,6.55E+13
587734623239930085,125.0063383,29.309566,0.0491046,0.79957038,0.11330535,-17.90476608,-19.48792648,-20.19343185,-20.52012825,-20.79221535,10.21312237,6.02713585,0.92343354,-3.97E-01,7.53856421,3.25E+14
587742062675558480,165.0518517,22.30250097,0.0757588,0.00644881,0.881513,-19.38786125,-20.86634636,-21.53043747,-21.82267952,-22.04305267,10.70029163,6.62225866,0.56973374,-6.46E-01,-999,-9.99E+02
587736618785440008,234.6670992,30.03762669,0.0824479,0.0371556,0.75853944,-18.5043335,-19.88250732,-20.59925842,-20.95869064,-21.24939537,10.34566879,4.8713131,0.49069914,-3.31E-01,14.46783924,1.86E+15
588015508746600615,32.18251596,-0.37644862,0.073581,0.26334482,0.69491529,-19.07261658,-20.48837662,-21.22335243,-21.53716469,-21.79099083,10.59869194,5.52315092,0.46837062,-1.99E-01,21.51759529,7.25E+13
587735347494518951,168.6923495,13.69292811,0.0782886,0.44095904,0.30812892,-18.20180893,-19.90989304,-20.64848518,-21.00037193,-21.22833252,10.39097214,5.45581865,0.81516331,-7.56E-01,19.6008358,5.49E+14
587728308562034779,160.6073305,2.08723379,0.0796002,0.59164459,0.19666712,-18.21085358,-19.58074379,-20.21058273,-20.49839211,-20.75809669,10.14659309,4.60572338,0.62575775,-7.84E-02,10.63060474,8.09E+13
587732701784703177,143.2318592,5.15548485,0.076285,0.96428567,0,-19.36825943,-22.01140404,-22.8066349,-23.20389175,-23.38044167,11.31876183,15.76906204,0.75816703,-1.4E-01,22.02019691,3.04E+14
588017111825973394,161.572386,45.53002609,0.0634271,0.67303282,0.26947486,-17.92553139,-19.75564194,-20.51721001,-20.8850193,-21.18486977,10.3587904,5.2749691,0.67078149,-7.32E-01,22.88923264,1.18E+14
587724650329669788,177.476634,-1.6435624,0.0831144,0.62145531,0.04450554,-19.17544937,-20.60295486,-21.34273911,-21.70498848,-21.85875511,10.67668438,8.64590836,0.84077883,1.32E-01,29.77215195,3.95E+13
587739408402940066,212.9626452,32.75390772,0.0673551,0.59624112,0.32375303,-18.2511158,-19.85416412,-20.57606506,-20.89611244,-21.15551376,10.35430908,3.47148156,0.64527029,-2.14E-01,-999,-9.99E+02
587732482748907563,181.9995658,49.41862468,0.0516124,0.81538463,0.07692308,-18.65099144,-20.14961243,-20.81064606,-21.0745182,-21.29001808,10.40528202,4.30845594,0.84922945,-5.78E-01,22.81513214,3.42E+14
587736542560780668,228.1965758,7.45374232,0.0427524,0.66666669,0.31578949,-18.12709808,-19.89271545,-20.64942169,-21.02782249,-21.28362656,10.41037083,6.7940917,0.39892972,1.77E+00,-999,-9.99E+02
587736542559797343,226.0075587,7.75062956,0.0472711,0,0.92592591,-19.33073616,-20.82218933,-21.40270996,-21.58884048,-21.59064865,10.45179272,16.59522247,0.64259207,2.38E-01,-999,-9.99E+02
587729779050414224,204.2018582,-1.25026523,0.0839416,0.45149744,0.290225,-18.20367813,-19.72774887,-20.47449875,-20.80062675,-21.00794411,10.31986904,3.85435009,0.66606206,3.65E-01,5.57825947,6.64E+14
587739406773714979,161.9387942,32.41645057,0.0736367,0.11235142,0.79761064,-18.4908886,-19.80108643,-20.40280342,-20.67409706,-20.84746552,10.14760685,7.11645126,0.4116309,-5.45E-01,-999,-9.99E+02
588848900465230143,215.8680897,0.23342672,0.0617659,0.76800704,0.13362622,-18.80574226,-20.39492989,-21.09076691,-21.38741875,-21.617239,10.54985809,4.87059402,0.80502146,-1.24E+00,35.81570816,2.02E+14
588017626169671830,226.9410558,36.27584747,0.0589947,0.01599134,0.89737749,-18.14847565,-19.59691811,-20.44927025,-20.85557175,-21.15307808,10.31788731,9.7138052,0.1897144,-8.66E-01,43.87853241,2.83E+14
587737808493084904,116.9582688,44.19301586,0.066155,0.05931942,0.88571447,-19.48957062,-20.30448723,-20.63453674,-20.70160675,-20.7302475,9.78498936,5.95510483,0.73202157,-7.67E-01,28.08281708,8.88E+13
587741727649562808,177.6680026,25.9565327,0.0714002,0.60704845,0.34573001,-19.05039024,-20.50167465,-21.23817444,-21.59850693,-21.82345581,10.61027813,7.17259884,0.52944398,-6.51E-01,-999,-9.99E+02
587729781200781725,257.6297735,31.68791705,0.0819871,0.06450939,0.85467821,-19.51709747,-20.64517975,-21.13175392,-21.33246613,-21.56064987,10.39467049,7.25868797,0.76662004,6.61E-01,11.40782928,2.86E+13
587733442125758897,246.2550932,37.71815196,0.0770404,0.01301072,0.98698926,-19.43500137,-20.3868885,-20.91394997,-21.15022469,-21.32970238,10.27388668,5.63826656,0.89439213,-7.48E-01,29.23952103,1.86E+15
588010879844155593,206.0280464,5.15781979,0.0838824,0.02666844,0.87988025,-18.00386238,-19.54396439,-20.26194954,-20.61425781,-20.91928864,10.22280216,5.04838371,0.38248765,-2.25E-01,15.41850281,5.97E+14
